INCD_NO,INCD_START,INCD_END,FIRE_NAME,FIRE_AR_HA,FIRE_TYPE,IGN_DATE,IGN_SEASON,IGN_CAUSE1,IGN_CAUSE2,SHAPE_AREA,SHAPE_LEN,AREA_PERC,INCD_START2,INCD_END2
207,"""1983-12-19T00:00:00.000Z""","""1983-12-23T00:00:00.000Z""",Dromedary 1 (FT),80.43818661,Bushfire,"""1983-12-19T00:00:00.000Z""",19831984,Deliberate,Arson,804381.8661,4213.541735,0.0078908,1983-12-19T00:00:00.000Z,1983-12-23T00:00:00.000Z
204,"""1983-12-19T00:00:00.000Z""","""1983-12-24T00:00:00.000Z""",Army Area 1 (FT),77.55548627,Bushfire,"""1983-12-19T00:00:00.000Z""",19831984,Accidental,Escape,775554.8627,4910.338569,0.007608013,1983-12-19T00:00:00.000Z,1983-12-24T00:00:00.000Z
209,"""1983-12-22T00:00:00.000Z""","""1983-12-24T00:00:00.000Z""",McGuire 1 (FT),760.2235233,Bushfire,"""1983-12-22T00:00:00.000Z""",19831984,Accidental,Escape,7602235.233,12000.12599,0.074576165,1983-12-22T00:00:00.000Z,1983-12-24T00:00:00.000Z
202,"""1983-12-19T00:00:00.000Z""","""1983-12-24T00:00:00.000Z""",Blackbobs 1 (FT),802.1641774,Bushfire,"""1983-12-19T00:00:00.000Z""",19831984,Undetermined,Unknown,8021641.774,11824.79242,0.078690446,1983-12-19T00:00:00.000Z,1983-12-24T00:00:00.000Z
206,"""1983-12-20T00:00:00.000Z""","""1983-12-26T00:00:00.000Z""",Oakwood 1,193.0655286,Bushfire,"""1983-12-20T00:00:00.000Z""",19831984,Accidental,Escape,1930655.286,6158.384583,0.018939281,1983-12-20T00:00:00.000Z,1983-12-26T00:00:00.000Z
203,"""1983-12-20T00:00:00.000Z""","""1983-12-27T00:00:00.000Z""",wielangta1,1873.205046,Bushfire,"""1983-12-20T00:00:00.000Z""",19831984,Accidental,Escape,18732050.46,20897.54974,0.183757072,1983-12-20T00:00:00.000Z,1983-12-27T00:00:00.000Z
210,"""1983-12-20T00:00:00.000Z""","""1983-12-28T00:00:00.000Z""",Mount Tonga,191.8711254,Bushfire,"""1983-12-20T00:00:00.000Z""",19831984,Undetermined,Other,1918711.254,5652.880501,0.018822113,1983-12-20T00:00:00.000Z,1983-12-28T00:00:00.000Z
211,"""1983-12-23T00:00:00.000Z""","""1983-12-28T00:00:00.000Z""",Colonels 1 (FT),577.8855825,Bushfire,"""1983-12-23T00:00:00.000Z""",19831984,Undetermined,Unknown,5778855.825,15052.77039,0.056689236,1983-12-23T00:00:00.000Z,1983-12-28T00:00:00.000Z
212,"""1983-12-16T00:00:00.000Z""","""1984-01-04T00:00:00.000Z""",Newtons 1 (FT),1558.065279,Bushfire,"""1983-12-16T00:00:00.000Z""",19831984,Accidental,Escape,15580652.79,20569.18834,0.152842592,1983-12-16T00:00:00.000Z,1984-01-04T00:00:00.000Z
213,"""1983-12-30T00:00:00.000Z""","""1984-01-06T00:00:00.000Z""",Diamond 1 (FT),600.1388065,Bushfire,"""1983-12-30T00:00:00.000Z""",19831984,Accidental,Escape,6001388.065,13735.90355,0.058872226,1983-12-30T00:00:00.000Z,1984-01-06T00:00:00.000Z
208,"""1983-12-20T00:00:00.000Z""","""1984-01-06T00:00:00.000Z""",Tooms 1 (FT),1394.225746,Bushfire,"""1983-12-20T00:00:00.000Z""",19831984,Undetermined,Unknown,13942257.46,24620.42525,0.136770313,1983-12-20T00:00:00.000Z,1984-01-06T00:00:00.000Z
217,"""1984-01-11T00:00:00.000Z""","""1984-01-12T00:00:00.000Z""",Simpsons Ck 1 (FT),7.5003215,Bushfire,"""1984-01-11T00:00:00.000Z""",19831984,Undetermined,Unknown,75003.21499,1030.27392,0.000735764,1984-01-11T00:00:00.000Z,1984-01-12T00:00:00.000Z
864,"""1984-01-15T00:00:00.000Z""","""1984-01-15T00:00:00.000Z""",Jam Creek 1 (FT),230.1186919,Bushfire,"""1984-01-01T00:00:00.000Z""",19831984,Accidental,Escape,2301186.919,17819.86034,0.02257411,1984-01-15T00:00:00.000Z,1984-01-15T00:00:00.000Z
218,"""1984-02-02T00:00:00.000Z""","""1984-02-04T00:00:00.000Z""",Simpsons Ck 2 (FT),19.20228319,Bushfire,"""1984-02-02T00:00:00.000Z""",19831984,Deliberate,Arson,192022.8319,2355.822712,0.001883699,1984-02-02T00:00:00.000Z,1984-02-04T00:00:00.000Z
660,"""1984-02-06T00:00:00.000Z""","""1984-02-06T00:00:00.000Z""",Lake Tooms 1 (FT),24.37586204,Bushfire,"""1984-01-01T00:00:00.000Z""",19831984,Accidental,Escape,243758.6204,3590.040384,0.002391216,1984-02-06T00:00:00.000Z,1984-02-06T00:00:00.000Z
223,"""1984-02-11T00:00:00.000Z""","""1984-02-12T00:00:00.000Z""",simpsonsck3,0.98461176,Bushfire,"""1984-02-11T00:00:00.000Z""",19831984,Undetermined,Unknown,9846.117603,369.6761985,9.66E-05,1984-02-11T00:00:00.000Z,1984-02-12T00:00:00.000Z
222,"""1984-02-11T00:00:00.000Z""","""1984-02-13T00:00:00.000Z""",Fergus 1 (FT),100.5784311,Bushfire,"""1984-02-11T00:00:00.000Z""",19831984,Accidental,Accident,1005784.31,3757.326932,0.009866511,1984-02-11T00:00:00.000Z,1984-02-13T00:00:00.000Z
221,"""1984-02-11T00:00:00.000Z""","""1984-02-22T00:00:00.000Z""",duckcreek1,0.7842029,Bushfire,"""1984-02-11T00:00:00.000Z""",19831984,Deliberate,Arson,7842.029048,324.6015669,7.69E-05,1984-02-11T00:00:00.000Z,1984-02-22T00:00:00.000Z
224,"""1984-02-27T00:00:00.000Z""","""1984-02-28T00:00:00.000Z""",Sounds River 1 (FT),5.64238968,Bushfire,"""1984-02-27T00:00:00.000Z""",19831984,Accidental,Escape,56423.89679,905.6510907,0.000553505,1984-02-27T00:00:00.000Z,1984-02-28T00:00:00.000Z
225,"""1984-03-10T00:00:00.000Z""","""1984-03-11T00:00:00.000Z""",Mt Brown 1 (FT),5.09118506,Bushfire,"""1984-03-10T00:00:00.000Z""",19831984,Accidental,Escape,50911.85056,898.2208783,0.000499433,1984-03-10T00:00:00.000Z,1984-03-11T00:00:00.000Z
227,"""1984-03-17T00:00:00.000Z""","""1984-03-19T00:00:00.000Z""",Lizard Hill 1 (FT),7.52091916,Bushfire,"""1984-03-17T00:00:00.000Z""",19831984,Undetermined,Other,75209.19158,1155.946145,0.000737785,1984-03-17T00:00:00.000Z,1984-03-19T00:00:00.000Z
228,"""1984-03-18T00:00:00.000Z""","""1984-03-19T00:00:00.000Z""",Lake Tooms 2 (FT),272.8929069,Bushfire,"""1984-03-18T00:00:00.000Z""",19831984,Undetermined,Unknown,2728929.069,8161.547683,0.026770162,1984-03-18T00:00:00.000Z,1984-03-19T00:00:00.000Z
229,"""1984-03-22T00:00:00.000Z""","""1984-03-23T00:00:00.000Z""",lakegordon1,2.9995962,Bushfire,"""1984-03-22T00:00:00.000Z""",19831984,Accidental,Escape,29995.96197,633.6728531,0.000294253,1984-03-22T00:00:00.000Z,1984-03-23T00:00:00.000Z
200,"""1984-10-09T00:00:00.000Z""","""1984-10-10T00:00:00.000Z""",Dunrobin Plantation1,5.59559834,Bushfire,"""1984-10-09T00:00:00.000Z""",19841985,Accidental,Escape,55955.98336,1291.239229,0.000548915,1984-10-09T00:00:00.000Z,1984-10-10T00:00:00.000Z
402,"""1984-10-23T00:00:00.000Z""","""1984-10-24T00:00:00.000Z""",Buckland Army Area 1 (FT),19.96839606,Bushfire,"""1984-10-23T00:00:00.000Z""",19841985,Accidental,Escape,199683.9606,3003.01785,0.001958853,1984-10-23T00:00:00.000Z,1984-10-24T00:00:00.000Z
202,"""1984-11-05T00:00:00.000Z""","""1984-11-09T00:00:00.000Z""",Navarre1,2086.100418,Bushfire,"""1984-11-05T00:00:00.000Z""",19841985,Undetermined,Unknown,20861004.18,29572.84648,0.204641615,1984-11-05T00:00:00.000Z,1984-11-09T00:00:00.000Z
203,"""1985-02-11T00:00:00.000Z""","""1985-02-12T00:00:00.000Z""",Strickland Rd 1 (FT),12.6019177,Bushfire,"""1985-02-11T00:00:00.000Z""",19841985,Undetermined,Unknown,126019.177,1324.426356,0.001236219,1985-02-11T00:00:00.000Z,1985-02-12T00:00:00.000Z
202,"""1986-01-24T00:00:00.000Z""","""1986-01-24T00:00:00.000Z""",Rufus 1 (FT),55.59292293,Bushfire,"""1986-01-24T00:00:00.000Z""",19851986,Deliberate,Arson,555929.2293,2980.462146,0.005453537,1986-01-24T00:00:00.000Z,1986-01-24T00:00:00.000Z
MG11,"""1986-03-01T00:00:00.000Z""","""1986-03-01T00:00:00.000Z""",Historical FH MG11,2.90705965,Planned Burn,"""1986-03-01T00:00:00.000Z""",19851986,Planned Burn,Planned burn,29070.59654,983.0083966,0.000285176,1986-03-01T00:00:00.000Z,1986-03-01T00:00:00.000Z
200,"""1986-03-07T00:00:00.000Z""","""1986-03-10T00:00:00.000Z""",Wings1,18.08993809,Bushfire,"""1986-03-07T00:00:00.000Z""",19851986,Accidental,Escape,180899.3809,3199.275656,0.001774581,1986-03-07T00:00:00.000Z,1986-03-10T00:00:00.000Z
201,"""1986-03-07T00:00:00.000Z""","""1986-03-10T00:00:00.000Z""",Lake Gordon1 (FT),65.32027039,Bushfire,"""1986-03-07T00:00:00.000Z""",19851986,Accidental,Accident,653202.7039,3622.363018,0.006407767,1986-03-07T00:00:00.000Z,1986-03-10T00:00:00.000Z
203,"""1986-12-01T00:00:00.000Z""","""1986-12-03T00:00:00.000Z""",NW Dromedary 1 (FT),12.45444935,Bushfire,"""1986-12-01T00:00:00.000Z""",19861987,Accidental,Escape,124544.4935,1443.762412,0.001221753,1986-12-01T00:00:00.000Z,1986-12-03T00:00:00.000Z
302,"""1986-12-03T00:00:00.000Z""","""1986-12-05T00:00:00.000Z""",Reynolds Hill 1 (FT),86.18735714,Bushfire,"""1986-12-03T00:00:00.000Z""",19861987,Undetermined,Unknown,861873.5714,5285.892451,0.00845478,1986-12-03T00:00:00.000Z,1986-12-05T00:00:00.000Z
300,"""1986-12-04T00:00:00.000Z""","""1986-12-07T00:00:00.000Z""",Moaners Tier 1 (FT),10.18587966,Bushfire,"""1986-12-04T00:00:00.000Z""",19861987,Accidental,Escape,101858.7966,2149.178679,0.000999211,1986-12-04T00:00:00.000Z,1986-12-07T00:00:00.000Z
608,"""1986-12-06T00:00:00.000Z""","""1986-12-07T00:00:00.000Z""",E Snow Hill 1 (FT),30.3550101,Bushfire,"""1986-12-06T00:00:00.000Z""",19861987,Accidental,Escape,303550.101,3484.32935,0.002977756,1986-12-06T00:00:00.000Z,1986-12-07T00:00:00.000Z
303,"""1986-12-02T00:00:00.000Z""","""1986-12-07T00:00:00.000Z""",Royalty 1 (FT),112.5877103,Bushfire,"""1986-12-02T00:00:00.000Z""",19861987,Accidental,Escape,1125877.103,5303.203475,0.011044593,1986-12-02T00:00:00.000Z,1986-12-07T00:00:00.000Z
205,"""1986-12-06T00:00:00.000Z""","""1986-12-08T00:00:00.000Z""",Blue Hill 1 (FT),94.06684717,Bushfire,"""1986-12-06T00:00:00.000Z""",19861987,Accidental,Escape,940668.4717,4480.187392,0.00922774,1986-12-06T00:00:00.000Z,1986-12-08T00:00:00.000Z
206,"""1986-12-06T00:00:00.000Z""","""1986-12-09T00:00:00.000Z""",Brown Marsh 1 (FT),43.00477519,Bushfire,"""1986-12-06T00:00:00.000Z""",19861987,Deliberate,Arson,430047.7519,2732.695215,0.004218669,1986-12-06T00:00:00.000Z,1986-12-09T00:00:00.000Z
612,"""1986-12-05T00:00:00.000Z""","""1986-12-12T00:00:00.000Z""",Ragged Basin 1 (FT),621.458347,Bushfire,"""1986-12-05T00:00:00.000Z""",19861987,Accidental,Accident,6214583.47,19587.79958,0.060963623,1986-12-05T00:00:00.000Z,1986-12-12T00:00:00.000Z
207,"""1986-12-30T00:00:00.000Z""","""1986-12-31T00:00:00.000Z""",Dry Hills Creek1 (FT),1.83426037,Bushfire,"""1986-12-30T00:00:00.000Z""",19861987,Accidental,Escape,18342.60365,564.3348082,0.000179937,1986-12-30T00:00:00.000Z,1986-12-31T00:00:00.000Z
305,"""1987-01-25T00:00:00.000Z""","""1987-01-27T00:00:00.000Z""",Snow Hill2,0.84926123,Bushfire,"""1987-01-25T00:00:00.000Z""",19861987,Accidental,Escape,8492.612263,329.9485369,8.33E-05,1987-01-25T00:00:00.000Z,1987-01-27T00:00:00.000Z
202,"""1987-02-05T00:00:00.000Z""","""1987-02-08T00:00:00.000Z""",Arthurs Peak 1,15.05041443,Bushfire,"""1987-02-05T00:00:00.000Z""",19861987,Deliberate,Arson,150504.1443,1735.227415,0.001476411,1987-02-05T00:00:00.000Z,1987-02-08T00:00:00.000Z
208,"""1987-02-01T00:00:00.000Z""","""1987-02-10T00:00:00.000Z""",Boyer 1 (FT),1446.706429,Bushfire,"""1987-02-01T00:00:00.000Z""",19861987,Deliberate,Arson,14467064.29,16614.75752,0.141918547,1987-02-01T00:00:00.000Z,1987-02-10T00:00:00.000Z
MG04,"""1987-03-01T00:00:00.000Z""","""1987-03-01T00:00:00.000Z""",Historical FH MG04,1.05996488,Planned Burn,"""1987-03-01T00:00:00.000Z""",19861987,Planned Burn,Planned burn,10599.6488,455.3727171,0.00010398,1987-03-01T00:00:00.000Z,1987-03-01T00:00:00.000Z
MG07,"""1987-03-01T00:00:00.000Z""","""1987-03-01T00:00:00.000Z""",Historical FH MG07,7.45687949,Planned Burn,"""1987-03-01T00:00:00.000Z""",19861987,Planned Burn,Planned burn,74568.79491,1180.333136,0.000731503,1987-03-01T00:00:00.000Z,1987-03-01T00:00:00.000Z
MG01,"""1987-03-01T00:00:00.000Z""","""1987-03-01T00:00:00.000Z""",Historical FH MG01,12.04852704,Planned Burn,"""1987-03-01T00:00:00.000Z""",19861987,Planned Burn,Planned burn,120485.2704,2692.806962,0.001181933,1987-03-01T00:00:00.000Z,1987-03-01T00:00:00.000Z
MG06,"""1987-03-01T00:00:00.000Z""","""1987-03-01T00:00:00.000Z""",Historical FH MG06,35.23287274,Planned Burn,"""1987-03-01T00:00:00.000Z""",19861987,Planned Burn,Planned burn,352328.7274,3581.754287,0.003456263,1987-03-01T00:00:00.000Z,1987-03-01T00:00:00.000Z
201,"""1987-03-15T00:00:00.000Z""","""1987-03-15T00:00:00.000Z""",Patersons Arch 1,1.01643848,Bushfire,"""1987-03-15T00:00:00.000Z""",19861987,Undetermined,Unknown,10164.38481,651.2750338,9.97E-05,1987-03-15T00:00:00.000Z,1987-03-15T00:00:00.000Z
301,"""1987-03-13T00:00:00.000Z""","""1987-03-15T00:00:00.000Z""",Snow 1 (FT),49.46675298,Bushfire,"""1987-03-13T00:00:00.000Z""",19861987,Accidental,Escape,494667.5298,6812.738952,0.004852574,1987-03-13T00:00:00.000Z,1987-03-15T00:00:00.000Z
200,"""1987-04-27T00:00:00.000Z""","""1987-04-30T00:00:00.000Z""",Tea Tree Rivulet1,167.3413198,Bushfire,"""1987-04-27T00:00:00.000Z""",19861987,Accidental,Escape,1673413.198,6968.190257,0.016415796,1987-04-27T00:00:00.000Z,1987-04-30T00:00:00.000Z
226,"""1987-09-24T00:00:00.000Z""","""1987-09-25T00:00:00.000Z""",Runnymede 1 (FT),51.68331041,Bushfire,"""1987-09-24T00:00:00.000Z""",19871988,Accidental,Escape,516833.1041,3918.124982,0.005070013,1987-09-24T00:00:00.000Z,1987-09-25T00:00:00.000Z
225,"""1987-09-24T00:00:00.000Z""","""1987-09-26T00:00:00.000Z""",Thornburys Road 1 (FT),169.4669838,Bushfire,"""1987-09-24T00:00:00.000Z""",19871988,Undetermined,Unknown,1694669.838,6030.670448,0.016624318,1987-09-24T00:00:00.000Z,1987-09-26T00:00:00.000Z
908,"""1987-09-23T00:00:00.000Z""","""1987-09-26T00:00:00.000Z""",Mt Bains 1 (FT),588.4146903,Bushfire,"""1987-09-23T00:00:00.000Z""",19871988,Accidental,Escape,5884146.903,20210.07738,0.057722117,1987-09-23T00:00:00.000Z,1987-09-26T00:00:00.000Z
219,"""1987-10-29T00:00:00.000Z""","""1987-10-30T00:00:00.000Z""",Lyell Highway 1 (FT),2.00987352,Bushfire,"""1987-10-29T00:00:00.000Z""",19871988,Deliberate,Arson,20098.73517,795.9390146,0.000197164,1987-10-29T00:00:00.000Z,1987-10-30T00:00:00.000Z
221,"""1987-10-29T00:00:00.000Z""","""1987-11-02T00:00:00.000Z""",Strawberry Hill 1 (FT),25.09035223,Bushfire,"""1987-10-29T00:00:00.000Z""",19871988,Accidental,Escape,250903.5223,2197.307082,0.002461305,1987-10-29T00:00:00.000Z,1987-11-02T00:00:00.000Z
303,"""1987-11-03T00:00:00.000Z""","""1987-11-03T00:00:00.000Z""",The Roundhead1,0.99284882,Bushfire,"""1987-11-03T00:00:00.000Z""",19871988,Accidental,Escape,9928.488158,361.2922654,9.74E-05,1987-11-03T00:00:00.000Z,1987-11-03T00:00:00.000Z
224,"""1987-10-31T00:00:00.000Z""","""1987-11-03T00:00:00.000Z""",Simpsons Creek 2 (FT),9.43598671,Bushfire,"""1987-10-31T00:00:00.000Z""",19871988,Accidental,Escape,94359.86711,1204.044949,0.000925648,1987-10-31T00:00:00.000Z,1987-11-03T00:00:00.000Z
223,"""1987-11-01T00:00:00.000Z""","""1987-11-03T00:00:00.000Z""",Derwent Bridge 1 (FT),17.55679094,Bushfire,"""1987-11-01T00:00:00.000Z""",19871988,Deliberate,Arson,175567.9094,1851.431303,0.00172228,1987-11-01T00:00:00.000Z,1987-11-03T00:00:00.000Z
220,"""1987-11-02T00:00:00.000Z""","""1987-11-04T00:00:00.000Z""",Coal River 1 (FT),61.02266419,Bushfire,"""1987-11-02T00:00:00.000Z""",19871988,Accidental,Escape,610226.6419,3375.350495,0.005986182,1987-11-02T00:00:00.000Z,1987-11-04T00:00:00.000Z
222,"""1987-11-01T00:00:00.000Z""","""1987-11-04T00:00:00.000Z""",Murders Marsh1 (FT),157.472547,Bushfire,"""1987-11-01T00:00:00.000Z""",19871988,Undetermined,Unknown,1574725.47,5905.991455,0.015447692,1987-11-01T00:00:00.000Z,1987-11-04T00:00:00.000Z
304,"""1987-10-27T00:00:00.000Z""","""1987-11-04T00:00:00.000Z""",White Grass Ridge 1 (FT),581.3825689,Bushfire,"""1987-10-27T00:00:00.000Z""",19871988,Accidental,Escape,5813825.689,14721.07194,0.057032282,1987-10-27T00:00:00.000Z,1987-11-04T00:00:00.000Z
217,"""1987-12-31T00:00:00.000Z""","""1988-01-02T00:00:00.000Z""",Arthurs Peak 2,0.32491667,Bushfire,"""1987-12-31T00:00:00.000Z""",19871988,Deliberate,Arson,3249.166745,216.9095659,3.19E-05,1987-12-31T00:00:00.000Z,1988-01-02T00:00:00.000Z
302,"""1988-01-06T00:00:00.000Z""","""1988-01-06T00:00:00.000Z""",Lake Leake1,0.39874565,Bushfire,"""1988-01-06T00:00:00.000Z""",19871988,Accidental,Escape,3987.456524,233.1923584,3.91E-05,1988-01-06T00:00:00.000Z,1988-01-06T00:00:00.000Z
212,"""1988-01-07T00:00:00.000Z""","""1988-01-09T00:00:00.000Z""",Thumbs Marsh 1 (FT),7.20574183,Bushfire,"""1988-01-07T00:00:00.000Z""",19871988,Undetermined,Unknown,72057.4183,990.7585542,0.000706867,1988-01-07T00:00:00.000Z,1988-01-09T00:00:00.000Z
216,"""1988-01-07T00:00:00.000Z""","""1988-01-10T00:00:00.000Z""",New Country Marsh1,903.4580013,Bushfire,"""1988-01-07T00:00:00.000Z""",19871988,Accidental,Escape,9034580.013,35881.00105,0.088627135,1988-01-07T00:00:00.000Z,1988-01-10T00:00:00.000Z
215,"""1988-01-07T00:00:00.000Z""","""1988-01-11T00:00:00.000Z""",Ellendale Plantation (FT),70.49669691,Bushfire,"""1988-01-07T00:00:00.000Z""",19871988,Accidental,Escape,704966.9691,5967.247211,0.006915563,1988-01-07T00:00:00.000Z,1988-01-11T00:00:00.000Z
210,"""1988-01-11T00:00:00.000Z""","""1988-01-12T00:00:00.000Z""",New Country Marsh Rd (FT),11.94843058,Bushfire,"""1988-01-11T00:00:00.000Z""",19871988,Deliberate,Arson,119484.3058,1344.989676,0.001172113,1988-01-11T00:00:00.000Z,1988-01-12T00:00:00.000Z
213,"""1988-01-07T00:00:00.000Z""","""1988-01-12T00:00:00.000Z""",Mud Hills 1 (FT),242.597461,Bushfire,"""1988-01-07T00:00:00.000Z""",19871988,Accidental,Escape,2425974.61,6986.417638,0.023798249,1988-01-07T00:00:00.000Z,1988-01-12T00:00:00.000Z
301,"""1988-01-05T00:00:00.000Z""","""1988-01-13T00:00:00.000Z""",Wellwood Hill 2 (FT),401.4817332,Bushfire,"""1988-01-05T00:00:00.000Z""",19871988,Undetermined,Unknown,4014817.332,9088.203175,0.039384427,1988-01-05T00:00:00.000Z,1988-01-13T00:00:00.000Z
214,"""1988-01-07T00:00:00.000Z""","""1988-01-13T00:00:00.000Z""",Victoria Valley Rd 1 (FT),730.7396875,Bushfire,"""1988-01-07T00:00:00.000Z""",19871988,Undetermined,Unknown,7307396.875,13914.49694,0.071683869,1988-01-07T00:00:00.000Z,1988-01-13T00:00:00.000Z
208,"""1988-01-20T00:00:00.000Z""","""1988-01-21T00:00:00.000Z""",London Marshes 1 (FT),1.10514875,Bushfire,"""1988-01-20T00:00:00.000Z""",19871988,Deliberate,Arson,11051.48754,447.4698833,0.000108413,1988-01-20T00:00:00.000Z,1988-01-21T00:00:00.000Z
209,"""1988-01-07T00:00:00.000Z""","""1988-01-21T00:00:00.000Z""",Remarkable Rock 1 (FT),1499.51865,Bushfire,"""1988-01-07T00:00:00.000Z""",19871988,Deliberate,Arson,14995186.5,23616.90475,0.147099303,1988-01-07T00:00:00.000Z,1988-01-21T00:00:00.000Z
300,"""1988-01-28T00:00:00.000Z""","""1988-01-29T00:00:00.000Z""",Wellwood Hill1,0.35646041,Bushfire,"""1988-01-28T00:00:00.000Z""",19871988,Accidental,Accident,3564.604106,218.3177291,3.50E-05,1988-01-28T00:00:00.000Z,1988-01-29T00:00:00.000Z
207,"""1988-01-28T00:00:00.000Z""","""1988-01-30T00:00:00.000Z""",Lanes Tier 1 (FT),152.7731517,Bushfire,"""1988-01-28T00:00:00.000Z""",19871988,Deliberate,Arson,1527731.517,5346.287378,0.014986692,1988-01-28T00:00:00.000Z,1988-01-30T00:00:00.000Z
206,"""1988-02-10T00:00:00.000Z""","""1988-02-16T00:00:00.000Z""",Black Bobs Rivulet 1 (FT),3.25775707,Bushfire,"""1988-02-10T00:00:00.000Z""",19871988,Accidental,Escape,32577.57067,728.0103295,0.000319578,1988-02-10T00:00:00.000Z,1988-02-16T00:00:00.000Z
205,"""1988-02-18T00:00:00.000Z""","""1988-02-19T00:00:00.000Z""",Simpsons Creek 1 (FT),2.32539138,Bushfire,"""1988-02-18T00:00:00.000Z""",19871988,Deliberate,Arson,23253.9138,611.6622558,0.000228116,1988-02-18T00:00:00.000Z,1988-02-19T00:00:00.000Z
211,"""1988-01-10T00:00:00.000Z""","""1988-02-19T00:00:00.000Z""",Jubilee Range1,2271.085639,Bushfire,"""1988-01-10T00:00:00.000Z""",19871988,Accidental,Accident,22710856.39,59704.82794,0.222788236,1988-01-10T00:00:00.000Z,1988-02-19T00:00:00.000Z
204,"""1988-02-24T00:00:00.000Z""","""1988-02-27T00:00:00.000Z""",Duckholes Lagoons 1 (FT),5.0850468,Bushfire,"""1988-02-24T00:00:00.000Z""",19871988,Deliberate,Arson,50850.46804,1019.628203,0.000498831,1988-02-24T00:00:00.000Z,1988-02-27T00:00:00.000Z
MG19,"""1988-03-01T00:00:00.000Z""","""1988-03-01T00:00:00.000Z""",Historical FH MG19,3.7157077,Planned Burn,"""1988-03-01T00:00:00.000Z""",19871988,Planned Burn,Planned burn,37157.07702,975.4965096,0.000364502,1988-03-01T00:00:00.000Z,1988-03-01T00:00:00.000Z
MG20,"""1988-03-01T00:00:00.000Z""","""1988-03-01T00:00:00.000Z""",Historical FH MG20,4.32267071,Planned Burn,"""1988-03-01T00:00:00.000Z""",19871988,Planned Burn,Planned burn,43226.70706,882.3267658,0.000424044,1988-03-01T00:00:00.000Z,1988-03-01T00:00:00.000Z
MG22,"""1988-03-01T00:00:00.000Z""","""1988-03-01T00:00:00.000Z""",Historical FH MG22,7.23485294,Planned Burn,"""1988-03-01T00:00:00.000Z""",19871988,Planned Burn,Planned burn,72348.5294,1426.926102,0.000709722,1988-03-01T00:00:00.000Z,1988-03-01T00:00:00.000Z
203,"""1988-03-26T00:00:00.000Z""","""1988-03-30T00:00:00.000Z""",Steppes 2 (FT),120.1279997,Bushfire,"""1988-03-26T00:00:00.000Z""",19871988,Deliberate,Arson,1201279.997,4316.070338,0.011784278,1988-03-26T00:00:00.000Z,1988-03-30T00:00:00.000Z
200,"""1988-04-06T00:00:00.000Z""","""1988-04-07T00:00:00.000Z""",Ouse River 1 (FT),4.32544671,Bushfire,"""1988-04-06T00:00:00.000Z""",19871988,Deliberate,Arson,43254.46709,904.8316675,0.000424316,1988-04-06T00:00:00.000Z,1988-04-07T00:00:00.000Z
300,"""1988-10-26T00:00:00.000Z""","""1988-11-05T00:00:00.000Z""",Coles Bay1,2550.706389,Bushfire,"""1988-10-26T00:00:00.000Z""",19881989,Accidental,Escape,25507063.89,24858.04138,0.250218383,1988-10-26T00:00:00.000Z,1988-11-05T00:00:00.000Z
214,"""1988-11-06T00:00:00.000Z""","""1988-11-07T00:00:00.000Z""",Lyell Highway 4 (FT),4.16233039,Bushfire,"""1988-11-06T00:00:00.000Z""",19881989,Deliberate,Arson,41623.30388,742.4803069,0.000408315,1988-11-06T00:00:00.000Z,1988-11-07T00:00:00.000Z
211,"""1988-11-13T00:00:00.000Z""","""1988-11-13T00:00:00.000Z""",Nutting Garden1 (FT),54.3673459,Bushfire,"""1988-11-13T00:00:00.000Z""",19881989,Accidental,Escape,543673.459,2800.565027,0.005333311,1988-11-13T00:00:00.000Z,1988-11-13T00:00:00.000Z
212,"""1988-11-12T00:00:00.000Z""","""1988-11-13T00:00:00.000Z""",Derwent Bridge 3 (FT),86.42995244,Bushfire,"""1988-11-12T00:00:00.000Z""",19881989,Deliberate,Arson,864299.5244,3779.801378,0.008478578,1988-11-12T00:00:00.000Z,1988-11-13T00:00:00.000Z
208,"""1988-12-14T00:00:00.000Z""","""1988-12-15T00:00:00.000Z""",Derwent Bridge2,0.16598287,Bushfire,"""1988-12-14T00:00:00.000Z""",19881989,Deliberate,Arson,1659.828686,155.629386,1.63E-05,1988-12-14T00:00:00.000Z,1988-12-15T00:00:00.000Z
209,"""1988-12-14T00:00:00.000Z""","""1988-12-15T00:00:00.000Z""",Lyell Highway2,0.34842807,Bushfire,"""1988-12-14T00:00:00.000Z""",19881989,Deliberate,Arson,3484.280672,220.9349749,3.42E-05,1988-12-14T00:00:00.000Z,1988-12-15T00:00:00.000Z
210,"""1988-12-14T00:00:00.000Z""","""1988-12-15T00:00:00.000Z""",Lyell Highway3,0.39742865,Bushfire,"""1988-12-14T00:00:00.000Z""",19881989,Deliberate,Arson,3974.286508,235.1235175,3.90E-05,1988-12-14T00:00:00.000Z,1988-12-15T00:00:00.000Z
